anchor_index,reference_mass_kg,augmented_avg_adc,normalized_adc,noise_std_adc,rng_seed
10,1.000,130.711034,0.10829415,6.400000,42
10,1.000,141.200159,0.11698439,6.400000,42
10,1.000,121.167789,0.10038756,6.400000,42
10,1.000,128.155005,0.10617647,6.400000,42
10,1.000,137.038212,0.11353622,6.400000,42
10,1.000,127.490295,0.10562576,6.400000,42
10,1.000,130.895179,0.10844671,6.400000,42
10,1.000,121.200681,0.10041481,6.400000,42
10,1.000,130.741165,0.10831911,6.400000,42
10,1.000,126.802277,0.10505574,6.400000,42
10,1.000,134.308672,0.11127479,6.400000,42
10,1.000,135.599271,0.11234405,6.400000,42
10,1.000,144.573207,0.11977896,6.400000,42
11,1.100,155.376230,0.12872927,7.550000,42
11,1.100,153.459762,0.12714148,7.550000,42
11,1.100,152.467601,0.12631947,7.550000,42
11,1.100,148.333594,0.12289444,7.550000,42
11,1.100,153.555553,0.12722084,7.550000,42
11,1.100,148.769719,0.12325577,7.550000,42
11,1.100,152.271880,0.12615732,7.550000,42
11,1.100,160.947861,0.13334537,7.550000,42
11,1.100,143.400604,0.11880746,7.550000,42
11,1.100,159.606083,0.13223371,7.550000,42
11,1.100,160.944219,0.13334235,7.550000,42
11,1.100,150.108583,0.12436502,7.550000,42
11,1.100,134.979996,0.11183098,7.550000,42
11,1.100,146.410944,0.12130153,7.550000,42
11,1.100,160.792309,0.13321649,7.550000,42
11,1.100,150.827346,0.12496052,7.550000,42
11,1.100,143.455268,0.11885275,7.550000,42
11,1.100,147.188949,0.12194611,7.550000,42
11,1.100,157.346681,0.13036179,7.550000,42
11,1.100,155.127838,0.12852348,7.550000,42
11,1.100,149.196063,0.12360900,7.550000,42
11,1.100,148.230476,0.12280901,7.550000,42
11,1.100,148.042226,0.12265305,7.550000,42
11,1.100,144.035803,0.11933372,7.550000,42
11,1.100,163.196086,0.13520803,7.550000,42
11,1.100,148.566480,0.12308739,7.550000,42
11,1.100,160.189547,0.13271711,7.550000,42
11,1.100,162.485936,0.13461967,7.550000,42
11,1.100,158.537247,0.13134818,7.550000,42
11,1.100,147.741267,0.12240370,7.550000,42
11,1.100,154.048162,0.12762897,7.550000,42
11,1.100,150.817323,0.12495221,7.550000,42
11,1.100,144.177051,0.11945075,7.550000,42
11,1.100,153.448913,0.12713249,7.550000,42
11,1.100,142.098250,0.11772846,7.550000,42
11,1.100,159.966979,0.13253271,7.550000,42
11,1.100,147.492139,0.12219730,7.550000,42
11,1.100,152.518755,0.12636185,7.550000,42
11,1.100,153.138823,0.12687558,7.550000,42
11,1.100,149.045267,0.12348407,7.550000,42
11,1.100,155.429538,0.12877344,7.550000,42
11,1.100,147.414477,0.12213296,7.550000,42
11,1.100,157.578295,0.13055368,7.550000,42
11,1.100,140.837853,0.11668422,7.550000,42
11,1.100,151.954166,0.12589409,7.550000,42
11,1.100,165.638914,0.13723191,7.550000,42
11,1.100,143.447498,0.11884631,7.550000,42
11,1.100,145.883025,0.12086415,7.550000,42
11,1.100,154.880004,0.12831815,7.550000,42
11,1.100,152.355842,0.12622688,7.550000,42
11,1.100,153.647257,0.12729682,7.550000,42
11,1.100,154.693363,0.12816352,7.550000,42
11,1.100,155.792147,0.12907386,7.550000,42
11,1.100,159.378234,0.13204493,7.550000,42
11,1.100,154.094131,0.12766705,7.550000,42
11,1.100,149.178505,0.12359445,7.550000,42
11,1.100,156.077931,0.12931063,7.550000,42
11,1.100,165.344109,0.13698766,7.550000,42
11,1.100,149.998615,0.12427391,7.550000,42
11,1.100,143.642304,0.11900771,7.550000,42
11,1.100,159.358459,0.13202855,7.550000,42
11,1.100,150.091122,0.12435056,7.550000,42
11,1.100,134.596345,0.11151313,7.550000,42
11,1.100,157.398034,0.13040434,7.550000,42
11,1.100,146.958272,0.12175499,7.550000,42
11,1.100,150.316474,0.12453726,7.550000,42
11,1.100,153.506451,0.12718016,7.550000,42
11,1.100,152.438273,0.12629517,7.550000,42
11,1.100,156.356361,0.12954131,7.550000,42
11,1.100,147.712078,0.12237952,7.550000,42
11,1.100,154.873949,0.12831313,7.550000,42
11,1.100,149.040423,0.12348005,7.550000,42
11,1.100,156.578019,0.12972495,7.550000,42
11,1.100,155.646025,0.12895280,7.550000,42
11,1.100,143.937438,0.11925223,7.550000,42
11,1.100,159.199165,0.13189657,7.550000,42
11,1.100,146.953476,0.12175102,7.550000,42
11,1.100,157.100836,0.13015811,7.550000,42
11,1.100,153.773019,0.12740101,7.550000,42
11,1.100,164.878287,0.13660173,7.550000,42
11,1.100,149.312832,0.12370574,7.550000,42
11,1.100,148.362658,0.12291852,7.550000,42
11,1.100,150.853382,0.12498209,7.550000,42
11,1.100,148.710993,0.12320712,7.550000,42
11,1.100,157.039561,0.13010734,7.550000,42
11,1.100,138.796855,0.11499325,7.550000,42
11,1.100,143.044698,0.11851259,7.550000,42
11,1.100,142.938088,0.11842427,7.550000,42
11,1.100,158.174822,0.13104791,7.550000,42
11,1.100,163.915131,0.13580375,7.550000,42
11,1.100,150.211408,0.12445021,7.550000,42
11,1.100,149.725396,0.12404755,7.550000,42
11,1.100,151.528894,0.12554175,7.550000,42
11,1.100,159.772181,0.13237132,7.550000,42
11,1.100,143.998484,0.11930280,7.550000,42
11,1.100,152.799686,0.12659460,7.550000,42
11,1.100,158.362742,0.13120360,7.550000,42
11,1.100,154.783261,0.12823800,7.550000,42
11,1.100,152.431341,0.12628943,7.550000,42
11,1.100,158.557898,0.13136528,7.550000,42
11,1.100,130.590596,0.10819436,7.550000,42
11,1.100,156.117959,0.12934379,7.550000,42
11,1.100,146.061729,0.12101220,7.550000,42
11,1.100,137.178722,0.11365263,7.550000,42
11,1.100,154.859580,0.12830123,7.550000,42
11,1.100,161.371122,0.13369604,7.550000,42
11,1.100,149.962264,0.12424380,7.550000,42
11,1.100,158.194203,0.13106396,7.550000,42
11,1.100,163.172701,0.13518865,7.550000,42
11,1.100,160.927604,0.13332859,7.550000,42
11,1.100,163.381732,0.13536183,7.550000,42
11,1.100,156.603063,0.12974570,7.550000,42
11,1.100,151.569524,0.12557541,7.550000,42
11,1.100,138.905158,0.11508298,7.550000,42
11,1.100,149.142228,0.12356440,7.550000,42
11,1.100,144.633488,0.11982890,7.550000,42
11,1.100,167.390618,0.13868320,7.550000,42
11,1.100,149.672062,0.12400337,7.550000,42
11,1.100,151.930196,0.12587423,7.550000,42
11,1.100,155.163715,0.12855320,7.550000,42
11,1.100,151.329198,0.12537630,7.550000,42
11,1.100,163.797635,0.13570641,7.550000,42
11,1.100,146.298997,0.12120878,7.550000,42
11,1.100,152.469286,0.12632087,7.550000,42
11,1.100,145.394347,0.12045928,7.550000,42
11,1.100,141.033830,0.11684659,7.550000,42
11,1.100,146.381143,0.12127684,7.550000,42
11,1.100,150.720372,0.12487189,7.550000,42
11,1.100,147.758768,0.12241820,7.550000,42
11,1.100,145.772222,0.12077235,7.550000,42
11,1.100,140.382303,0.11630680,7.550000,42
11,1.100,150.372553,0.12458372,7.550000,42
11,1.100,139.639361,0.11569127,7.550000,42
11,1.100,156.738423,0.12985785,7.550000,42
11,1.100,151.622420,0.12561924,7.550000,42
11,1.100,139.995486,0.11598632,7.550000,42
11,1.100,148.665471,0.12316940,7.550000,42
11,1.100,145.321219,0.12039869,7.550000,42
11,1.100,153.409768,0.12710006,7.550000,42
11,1.100,161.120401,0.13348832,7.550000,42
11,1.100,136.842448,0.11337402,7.550000,42
11,1.100,151.868447,0.12582307,7.550000,42
11,1.100,149.790997,0.12410190,7.550000,42
11,1.100,156.068618,0.12930291,7.550000,42
11,1.100,152.609635,0.12643715,7.550000,42
11,1.100,145.322632,0.12039986,7.550000,42
11,1.100,148.591143,0.12310782,7.550000,42
11,1.100,144.990005,0.12012428,7.550000,42
11,1.100,159.123854,0.13183418,7.550000,42
11,1.100,151.160903,0.12523687,7.550000,42
12,1.200,189.445299,0.15695551,8.650000,42
12,1.200,172.475284,0.14289584,8.650000,42
12,1.200,166.872281,0.13825375,8.650000,42
12,1.200,159.906371,0.13248249,8.650000,42
12,1.200,157.402842,0.13040832,8.650000,42
12,1.200,159.297224,0.13197782,8.650000,42
12,1.200,175.310646,0.14524494,8.650000,42
12,1.200,177.400471,0.14697636,8.650000,42
12,1.200,159.322700,0.13199892,8.650000,42
12,1.200,180.742081,0.14974489,8.650000,42
12,1.200,168.821522,0.13986870,8.650000,42
12,1.200,174.269760,0.14438257,8.650000,42
12,1.200,186.945708,0.15488460,8.650000,42
12,1.200,180.757660,0.14975780,8.650000,42
12,1.200,170.677210,0.14140614,8.650000,42
12,1.200,165.291187,0.13694382,8.650000,42
12,1.200,154.386797,0.12790953,8.650000,42
12,1.200,166.779324,0.13817674,8.650000,42
12,1.200,171.173723,0.14181750,8.650000,42
12,1.200,164.460897,0.13625592,8.650000,42
12,1.200,171.864627,0.14238991,8.650000,42
12,1.200,173.664769,0.14388133,8.650000,42
12,1.200,171.054996,0.14171913,8.650000,42
12,1.200,167.377478,0.13867231,8.650000,42
12,1.200,174.458863,0.14453924,8.650000,42
12,1.200,176.822787,0.14649775,8.650000,42
12,1.200,163.568048,0.13551620,8.650000,42
12,1.200,185.204565,0.15344206,8.650000,42
12,1.200,172.147213,0.14262404,8.650000,42
12,1.200,173.163049,0.14346566,8.650000,42
12,1.200,179.126055,0.14840601,8.650000,42
12,1.200,175.017320,0.14500192,8.650000,42
12,1.200,181.244632,0.15016125,8.650000,42
12,1.200,175.483624,0.14538826,8.650000,42
12,1.200,167.702417,0.13894152,8.650000,42
12,1.200,176.127005,0.14592130,8.650000,42
12,1.200,163.106768,0.13513403,8.650000,42
12,1.200,173.939041,0.14410857,8.650000,42
12,1.200,172.712561,0.14309243,8.650000,42
12,1.200,171.199789,0.14183910,8.650000,42
12,1.200,171.888151,0.14240940,8.650000,42
12,1.200,156.722006,0.12984425,8.650000,42
12,1.200,168.253530,0.13939812,8.650000,42
12,1.200,173.803108,0.14399595,8.650000,42
12,1.200,174.382758,0.14447619,8.650000,42
12,1.200,164.110610,0.13596571,8.650000,42
12,1.200,183.948373,0.15240130,8.650000,42
12,1.200,165.507588,0.13712310,8.650000,42
12,1.200,181.385805,0.15027821,8.650000,42
12,1.200,176.695231,0.14639207,8.650000,42
12,1.200,167.410134,0.13869937,8.650000,42
12,1.200,188.356439,0.15605339,8.650000,42
12,1.200,162.675041,0.13477634,8.650000,42
12,1.200,180.950684,0.14991772,8.650000,42
12,1.200,181.655037,0.15050127,8.650000,42
12,1.200,167.199135,0.13852455,8.650000,42
12,1.200,185.044825,0.15330971,8.650000,42
12,1.200,170.837098,0.14153861,8.650000,42
12,1.200,175.497200,0.14539950,8.650000,42
12,1.200,175.251784,0.14519618,8.650000,42
12,1.200,171.838229,0.14236804,8.650000,42
12,1.200,180.013492,0.14914125,8.650000,42
12,1.200,179.863677,0.14901713,8.650000,42
12,1.200,157.875198,0.13079967,8.650000,42
12,1.200,184.282543,0.15267816,8.650000,42
12,1.200,158.619444,0.13141628,8.650000,42
12,1.200,181.931525,0.15073034,8.650000,42
12,1.200,182.745999,0.15140514,8.650000,42
12,1.200,163.563140,0.13551213,8.650000,42
12,1.200,169.446456,0.14038646,8.650000,42
12,1.200,163.435655,0.13540651,8.650000,42
12,1.200,171.140933,0.14179033,8.650000,42
12,1.200,170.335503,0.14112304,8.650000,42
12,1.200,179.744064,0.14891803,8.650000,42
12,1.200,184.334171,0.15272094,8.650000,42
12,1.200,185.072665,0.15333278,8.650000,42
12,1.200,168.137247,0.13930178,8.650000,42
12,1.200,171.190231,0.14183118,8.650000,42
12,1.200,158.438260,0.13126616,8.650000,42
12,1.200,166.029224,0.13755528,8.650000,42
12,1.200,181.345967,0.15024521,8.650000,42
12,1.200,186.974791,0.15490869,8.650000,42
12,1.200,162.322882,0.13448458,8.650000,42
12,1.200,167.875184,0.13908466,8.650000,42
12,1.200,172.771590,0.14314133,8.650000,42
12,1.200,175.423394,0.14533835,8.650000,42
12,1.200,165.996930,0.13752852,8.650000,42
12,1.200,176.668128,0.14636962,8.650000,42
12,1.200,168.901290,0.13993479,8.650000,42
12,1.200,172.874988,0.14322700,8.650000,42
12,1.200,177.725359,0.14724553,8.650000,42
12,1.200,173.055553,0.14337660,8.650000,42
12,1.200,169.225262,0.14020320,8.650000,42
12,1.200,172.051875,0.14254505,8.650000,42
12,1.200,172.235660,0.14269732,8.650000,42
12,1.200,169.799405,0.14067888,8.650000,42
12,1.200,170.761414,0.14147590,8.650000,42
12,1.200,186.828298,0.15478732,8.650000,42
12,1.200,177.851953,0.14735042,8.650000,42
12,1.200,170.444095,0.14121300,8.650000,42
12,1.200,179.028656,0.14832532,8.650000,42
12,1.200,170.112461,0.14093824,8.650000,42
12,1.200,183.147528,0.15173780,8.650000,42
12,1.200,176.197405,0.14597962,8.650000,42
12,1.200,172.071836,0.14256159,8.650000,42
12,1.200,176.872751,0.14653915,8.650000,42
12,1.200,159.411921,0.13207284,8.650000,42
12,1.200,163.253461,0.13525556,8.650000,42
12,1.200,162.672549,0.13477427,8.650000,42
12,1.200,174.236458,0.14435498,8.650000,42
12,1.200,187.986255,0.15574669,8.650000,42
12,1.200,192.300746,0.15932125,8.650000,42
12,1.200,178.519142,0.14790318,8.650000,42
12,1.200,177.332305,0.14691989,8.650000,42
12,1.200,157.420851,0.13042324,8.650000,42
12,1.200,168.305872,0.13944148,8.650000,42
12,1.200,166.185671,0.13768490,8.650000,42
12,1.200,167.629668,0.13888125,8.650000,42
12,1.200,171.545556,0.14212556,8.650000,42
12,1.200,168.916417,0.13994732,8.650000,42
12,1.200,155.879057,0.12914586,8.650000,42
12,1.200,179.469424,0.14869049,8.650000,42
12,1.200,163.720773,0.13564273,8.650000,42
12,1.200,175.069485,0.14504514,8.650000,42
12,1.200,190.940815,0.15819454,8.650000,42
12,1.200,165.047323,0.13674178,8.650000,42
12,1.200,151.113013,0.12519719,8.650000,42
12,1.200,170.526063,0.14128091,8.650000,42
12,1.200,182.523301,0.15122063,8.650000,42
12,1.200,189.939705,0.15736512,8.650000,42
12,1.200,162.364396,0.13451897,8.650000,42
12,1.200,177.296448,0.14689018,8.650000,42
12,1.200,168.975065,0.13999591,8.650000,42
12,1.200,172.083547,0.14257129,8.650000,42
12,1.200,195.873570,0.16228133,8.650000,42
12,1.200,159.999307,0.13255949,8.650000,42
12,1.200,175.194848,0.14514900,8.650000,42
12,1.200,177.045546,0.14668231,8.650000,42
12,1.200,182.392052,0.15111189,8.650000,42
12,1.200,173.847554,0.14403277,8.650000,42
12,1.200,175.664637,0.14553822,8.650000,42
12,1.200,169.612240,0.14052381,8.650000,42
12,1.200,175.327948,0.14525928,8.650000,42
12,1.200,170.031387,0.14087107,8.650000,42
12,1.200,178.376597,0.14778508,8.650000,42
12,1.200,169.802871,0.14068175,8.650000,42
12,1.200,176.261918,0.14603307,8.650000,42
12,1.200,172.746877,0.14312086,8.650000,42
12,1.200,182.740335,0.15140044,8.650000,42
12,1.200,172.555444,0.14296226,8.650000,42
13,1.300,167.688101,0.13892966,9.200000,42
13,1.300,195.609678,0.16206270,9.200000,42
13,1.300,175.667263,0.14554040,9.200000,42
13,1.300,177.985350,0.14746094,9.200000,42
13,1.300,178.519916,0.14790382,9.200000,42
13,1.300,196.644830,0.16292032,9.200000,42
13,1.300,164.351797,0.13616553,9.200000,42
13,1.300,212.867287,0.17636064,9.200000,42
13,1.300,193.715723,0.16049356,9.200000,42
13,1.300,186.053798,0.15414565,9.200000,42
13,1.300,183.494975,0.15202566,9.200000,42
13,1.300,186.627097,0.15462063,9.200000,42
13,1.300,188.794326,0.15641618,9.200000,42
13,1.300,189.935983,0.15736204,9.200000,42
13,1.300,189.111561,0.15667901,9.200000,42
13,1.300,184.824142,0.15312688,9.200000,42
13,1.300,182.184487,0.15093992,9.200000,42
13,1.300,182.608286,0.15129104,9.200000,42
13,1.300,182.206844,0.15095845,9.200000,42
13,1.300,194.430685,0.16108590,9.200000,42
13,1.300,189.460722,0.15696829,9.200000,42
13,1.300,156.948425,0.13003183,9.200000,42
13,1.300,190.034287,0.15744349,9.200000,42
13,1.300,185.791573,0.15392840,9.200000,42
13,1.300,183.827879,0.15230147,9.200000,42
13,1.300,180.425630,0.14948271,9.200000,42
13,1.300,194.341837,0.16101229,9.200000,42
13,1.300,192.717243,0.15966632,9.200000,42
13,1.300,176.889525,0.14655305,9.200000,42
13,1.300,187.744881,0.15554671,9.200000,42
13,1.300,175.060758,0.14503791,9.200000,42
13,1.300,171.307513,0.14192835,9.200000,42
13,1.300,178.234202,0.14766711,9.200000,42
13,1.300,191.934020,0.15901742,9.200000,42
13,1.300,192.768750,0.15970899,9.200000,42
13,1.300,188.720386,0.15635492,9.200000,42
13,1.300,190.670881,0.15797090,9.200000,42
13,1.300,188.748840,0.15637849,9.200000,42
13,1.300,178.098369,0.14755457,9.200000,42
13,1.300,187.973687,0.15573628,9.200000,42
13,1.300,191.363768,0.15854496,9.200000,42
13,1.300,190.939480,0.15819344,9.200000,42
13,1.300,194.938003,0.16150622,9.200000,42
13,1.300,190.516395,0.15784291,9.200000,42
13,1.300,187.233324,0.15512289,9.200000,42
13,1.300,193.845382,0.16060098,9.200000,42
13,1.300,183.756004,0.15224193,9.200000,42
13,1.300,175.886753,0.14572225,9.200000,42
13,1.300,182.499784,0.15120115,9.200000,42
13,1.300,177.146896,0.14676628,9.200000,42
13,1.300,177.788360,0.14729773,9.200000,42
13,1.300,182.670428,0.15134253,9.200000,42
13,1.300,176.709737,0.14640409,9.200000,42
13,1.300,181.166754,0.15009673,9.200000,42
13,1.300,166.578745,0.13801056,9.200000,42
13,1.300,185.962302,0.15406984,9.200000,42
13,1.300,184.011090,0.15245326,9.200000,42
13,1.300,176.482785,0.14621606,9.200000,42
13,1.300,190.065060,0.15746898,9.200000,42
13,1.300,192.625645,0.15959043,9.200000,42
13,1.300,169.210449,0.14019093,9.200000,42
13,1.300,176.982932,0.14663043,9.200000,42
13,1.300,176.923890,0.14658152,9.200000,42
13,1.300,175.352891,0.14527994,9.200000,42
13,1.300,191.631169,0.15876650,9.200000,42
13,1.300,182.216800,0.15096669,9.200000,42
13,1.300,181.566463,0.15042789,9.200000,42
13,1.300,165.564466,0.13717023,9.200000,42
13,1.300,189.845846,0.15728736,9.200000,42
13,1.300,172.598823,0.14299820,9.200000,42
13,1.300,184.551380,0.15290089,9.200000,42
13,1.300,186.551868,0.15455830,9.200000,42
13,1.300,196.518059,0.16281529,9.200000,42
13,1.300,171.958852,0.14246798,9.200000,42
13,1.300,156.220488,0.12942874,9.200000,42
13,1.300,185.691416,0.15384541,9.200000,42
13,1.300,200.564703,0.16616794,9.200000,42
13,1.300,195.398306,0.16188758,9.200000,42
13,1.300,185.928867,0.15404214,9.200000,42
13,1.300,179.476947,0.14869673,9.200000,42
13,1.300,191.425528,0.15859613,9.200000,42
13,1.300,175.043375,0.14502351,9.200000,42
13,1.300,188.382491,0.15607497,9.200000,42
13,1.300,188.650325,0.15629687,9.200000,42
13,1.300,193.753931,0.16052521,9.200000,42
13,1.300,209.388872,0.17347877,9.200000,42
13,1.300,187.610227,0.15543515,9.200000,42
13,1.300,179.317535,0.14856465,9.200000,42
13,1.300,183.764716,0.15224914,9.200000,42
13,1.300,167.724502,0.13895982,9.200000,42
13,1.300,177.608639,0.14714883,9.200000,42
13,1.300,180.234602,0.14932444,9.200000,42
13,1.300,179.178387,0.14844937,9.200000,42
13,1.300,185.401665,0.15360536,9.200000,42
13,1.300,176.433737,0.14617542,9.200000,42
13,1.300,194.313482,0.16098880,9.200000,42
13,1.300,184.001905,0.15244565,9.200000,42
13,1.300,183.914437,0.15237319,9.200000,42
13,1.300,180.983369,0.14994480,9.200000,42
13,1.300,185.427754,0.15362697,9.200000,42
13,1.300,191.590904,0.15873314,9.200000,42
13,1.300,176.022402,0.14583463,9.200000,42
13,1.300,177.945328,0.14742778,9.200000,42
13,1.300,181.205721,0.15012901,9.200000,42
13,1.300,171.617988,0.14218557,9.200000,42
13,1.300,176.462828,0.14619953,9.200000,42
13,1.300,179.618768,0.14881422,9.200000,42
13,1.300,192.044380,0.15910885,9.200000,42
13,1.300,186.415564,0.15444537,9.200000,42
13,1.300,185.781027,0.15391966,9.200000,42
13,1.300,191.828261,0.15892979,9.200000,42
13,1.300,182.736180,0.15139700,9.200000,42
13,1.300,187.592277,0.15542028,9.200000,42
13,1.300,183.050360,0.15165730,9.200000,42
13,1.300,186.441334,0.15446672,9.200000,42
13,1.300,178.638620,0.14800217,9.200000,42
13,1.300,161.562882,0.13385491,9.200000,42
13,1.300,182.764632,0.15142057,9.200000,42
13,1.300,197.089283,0.16328855,9.200000,42
13,1.300,192.521182,0.15950388,9.200000,42
13,1.300,192.881657,0.15980253,9.200000,42
13,1.300,195.372403,0.16186612,9.200000,42
13,1.300,184.815650,0.15311984,9.200000,42
13,1.300,185.815305,0.15394806,9.200000,42
13,1.300,178.317603,0.14773621,9.200000,42
13,1.300,181.092130,0.15003490,9.200000,42
13,1.300,189.665095,0.15713761,9.200000,42
13,1.300,195.075737,0.16162033,9.200000,42
13,1.300,182.717094,0.15138119,9.200000,42
13,1.300,179.858259,0.14901264,9.200000,42
13,1.300,184.004857,0.15244810,9.200000,42
13,1.300,189.531102,0.15702660,9.200000,42
13,1.300,170.716536,0.14143872,9.200000,42
13,1.300,162.875135,0.13494212,9.200000,42
13,1.300,178.935061,0.14824777,9.200000,42
13,1.300,172.769446,0.14313956,9.200000,42
13,1.300,179.325110,0.14857093,9.200000,42
13,1.300,182.640421,0.15131766,9.200000,42
13,1.300,179.830115,0.14898932,9.200000,42
13,1.300,197.362701,0.16351508,9.200000,42
13,1.300,187.006052,0.15493459,9.200000,42
13,1.300,186.764364,0.15473435,9.200000,42
13,1.300,189.724306,0.15718667,9.200000,42
13,1.300,173.522735,0.14376366,9.200000,42
13,1.300,193.559828,0.16036440,9.200000,42
13,1.300,183.302969,0.15186659,9.200000,42
13,1.300,190.168422,0.15755462,9.200000,42
13,1.300,174.138913,0.14427416,9.200000,42
13,1.300,169.705419,0.14060101,9.200000,42
13,1.300,191.524585,0.15867820,9.200000,42
14,1.400,208.858198,0.17303910,10.250000,42
14,1.400,195.753972,0.16218225,10.250000,42
14,1.400,196.085953,0.16245729,10.250000,42
14,1.400,216.535707,0.17939992,10.250000,42
14,1.400,192.808528,0.15974195,10.250000,42
14,1.400,221.837398,0.18379238,10.250000,42
14,1.400,195.768637,0.16219440,10.250000,42
14,1.400,211.543517,0.17526389,10.250000,42
14,1.400,201.631661,0.16705191,10.250000,42
14,1.400,211.182671,0.17496493,10.250000,42
14,1.400,199.422831,0.16522190,10.250000,42
14,1.400,203.331373,0.16846013,10.250000,42
14,1.400,205.419422,0.17019008,10.250000,42
14,1.400,194.727579,0.16133188,10.250000,42
14,1.400,212.593450,0.17613376,10.250000,42
14,1.400,199.739561,0.16548431,10.250000,42
14,1.400,202.656851,0.16790128,10.250000,42
14,1.400,194.807919,0.16139844,10.250000,42
14,1.400,178.736080,0.14808292,10.250000,42
14,1.400,203.041965,0.16822035,10.250000,42
14,1.400,229.729308,0.19033083,10.250000,42
14,1.400,213.042194,0.17650555,10.250000,42
14,1.400,204.802581,0.16967902,10.250000,42
14,1.400,202.305369,0.16761008,10.250000,42
14,1.400,205.230275,0.17003337,10.250000,42
14,1.400,210.607971,0.17448879,10.250000,42
14,1.400,192.896669,0.15981497,10.250000,42
14,1.400,216.421797,0.17930555,10.250000,42
14,1.400,212.332658,0.17591770,10.250000,42
14,1.400,212.361404,0.17594151,10.250000,42
14,1.400,209.494376,0.17356618,10.250000,42
14,1.400,205.201071,0.17000917,10.250000,42
14,1.400,211.896828,0.17555661,10.250000,42
14,1.400,211.066095,0.17486835,10.250000,42
14,1.400,201.371083,0.16683603,10.250000,42
14,1.400,199.120582,0.16497148,10.250000,42
14,1.400,206.044027,0.17070756,10.250000,42
14,1.400,220.877457,0.18299706,10.250000,42
14,1.400,192.299152,0.15931993,10.250000,42
14,1.400,189.957866,0.15738017,10.250000,42
14,1.400,206.688799,0.17124176,10.250000,42
14,1.400,205.521599,0.17027473,10.250000,42
14,1.400,206.776752,0.17131462,10.250000,42
14,1.400,207.500520,0.17191427,10.250000,42
14,1.400,202.712177,0.16794712,10.250000,42
14,1.400,220.271100,0.18249470,10.250000,42
14,1.400,188.590734,0.15624750,10.250000,42
14,1.400,196.507905,0.16280688,10.250000,42
14,1.400,203.941639,0.16896573,10.250000,42
14,1.400,188.157315,0.15588841,10.250000,42
14,1.400,203.197492,0.16834921,10.250000,42
14,1.400,222.030069,0.18395200,10.250000,42
14,1.400,205.214087,0.17001996,10.250000,42
14,1.400,207.364684,0.17180173,10.250000,42
14,1.400,192.083311,0.15914110,10.250000,42
14,1.400,198.682296,0.16460836,10.250000,42
14,1.400,201.154237,0.16665637,10.250000,42
14,1.400,201.743420,0.16714451,10.250000,42
14,1.400,218.136849,0.18072647,10.250000,42
14,1.400,210.716333,0.17457857,10.250000,42
14,1.400,193.607556,0.16040394,10.250000,42
14,1.400,207.526674,0.17193594,10.250000,42
14,1.400,210.106773,0.17407355,10.250000,42
14,1.400,216.686528,0.17952488,10.250000,42
14,1.400,221.200542,0.18326474,10.250000,42
14,1.400,194.595285,0.16122227,10.250000,42
14,1.400,196.688711,0.16295668,10.250000,42
14,1.400,192.109827,0.15916307,10.250000,42
14,1.400,202.601296,0.16785526,10.250000,42
14,1.400,209.780173,0.17380296,10.250000,42
14,1.400,215.120179,0.17822716,10.250000,42
14,1.400,204.221502,0.16919760,10.250000,42
14,1.400,201.721563,0.16712640,10.250000,42
14,1.400,206.555519,0.17113133,10.250000,42
14,1.400,196.439785,0.16275044,10.250000,42
14,1.400,226.417772,0.18758722,10.250000,42
14,1.400,188.521474,0.15619012,10.250000,42
14,1.400,206.893591,0.17141143,10.250000,42
14,1.400,225.741964,0.18702731,10.250000,42
14,1.400,205.069698,0.16990033,10.250000,42
14,1.400,203.052100,0.16822875,10.250000,42
14,1.400,201.336184,0.16680711,10.250000,42
14,1.400,203.150985,0.16831068,10.250000,42
14,1.400,219.071697,0.18150099,10.250000,42
14,1.400,182.328415,0.15105917,10.250000,42
14,1.400,220.717695,0.18286470,10.250000,42
14,1.400,190.404439,0.15775016,10.250000,42
14,1.400,202.266814,0.16757814,10.250000,42
14,1.400,200.600245,0.16619739,10.250000,42
14,1.400,211.032671,0.17484066,10.250000,42
14,1.400,188.619225,0.15627111,10.250000,42
14,1.400,209.737270,0.17376741,10.250000,42
14,1.400,225.749174,0.18703328,10.250000,42
14,1.400,191.027466,0.15826634,10.250000,42
14,1.400,206.944488,0.17145359,10.250000,42
14,1.400,198.214683,0.16422095,10.250000,42
14,1.400,209.365344,0.17345927,10.250000,42
14,1.400,205.196265,0.17000519,10.250000,42
14,1.400,198.424759,0.16439500,10.250000,42
14,1.400,210.000691,0.17398566,10.250000,42
14,1.400,223.494568,0.18516534,10.250000,42
14,1.400,203.043236,0.16822141,10.250000,42
14,1.400,212.377519,0.17595486,10.250000,42
14,1.400,191.743952,0.15885994,10.250000,42
14,1.400,195.196527,0.16172040,10.250000,42
14,1.400,209.842164,0.17385432,10.250000,42
14,1.400,220.212189,0.18244589,10.250000,42
14,1.400,208.645037,0.17286250,10.250000,42
14,1.400,201.791155,0.16718406,10.250000,42
14,1.400,204.992737,0.16983657,10.250000,42
14,1.400,192.183321,0.15922396,10.250000,42
14,1.400,211.196282,0.17497621,10.250000,42
14,1.400,214.043914,0.17733547,10.250000,42
14,1.400,200.366074,0.16600338,10.250000,42
14,1.400,200.182068,0.16585093,10.250000,42
14,1.400,207.725252,0.17210046,10.250000,42
14,1.400,200.523623,0.16613390,10.250000,42
14,1.400,204.322141,0.16928098,10.250000,42
